Counter,Date/time,Location,mag_x,mag_y,mag_z,yaw,pitch,roll,gyro_x,gyro_y,gyro_z
1787,2023-05-04 05:30:05.577047,IERS2010 latitude +44.8317 N longitude -66.5317 E elevation 422550.3 m,35.413,30.131,31.439,40.422,331.973,63.699,-0.002,-0.001,0.0
1788,2023-05-04 05:30:08.673195,IERS2010 latitude +44.9295 N longitude -66.2979 E elevation 422578.5 m,35.433,29.861,31.495,40.717,331.889,63.291,-0.001,-0.001,-0.001
1789,2023-05-04 05:30:11.772183,IERS2010 latitude +45.0265 N longitude -66.0640 E elevation 422606.5 m,35.267,29.759,31.631,40.504,332.287,63.746,0.0,0.002,-0.0
1790,2023-05-04 05:30:14.878219,IERS2010 latitude +45.1230 N longitude -65.8292 E elevation 422634.3 m,35.289,29.792,31.516,40.404,332.143,64.01,-0.001,0.002,-0.0
1791,2023-05-04 05:30:17.975509,IERS2010 latitude +45.2193 N longitude -65.5927 E elevation 422662.0 m,35.362,29.694,31.567,40.514,332.199,64.249,-0.002,0.0,-0.0
1792,2023-05-04 05:30:21.080150,IERS2010 latitude +45.3146 N longitude -65.3564 E elevation 422689.5 m,35.554,29.816,31.819,40.655,332.218,64.357,-0.003,-0.001,-0.0
1793,2023-05-04 05:30:24.174232,IERS2010 latitude +45.4097 N longitude -65.1187 E elevation 422717.0 m,35.529,30.036,31.712,40.588,332.141,64.195,-0.0,-0.003,-0.0
1794,2023-05-04 05:30:27.269146,IERS2010 latitude +45.5038 N longitude -64.8809 E elevation 422744.2 m,35.585,29.974,31.589,40.478,332.446,64.228,0.001,-0.001,-0.0
1795,2023-05-04 05:30:30.372999,IERS2010 latitude +45.5975 N longitude -64.6421 E elevation 422771.2 m,35.696,29.86,31.394,40.798,332.104,64.355,-0.0,-0.002,0.0
1796,2023-05-04 05:30:33.472021,IERS2010 latitude +45.6909 N longitude -64.4018 E elevation 422798.2 m,35.69,29.661,31.481,41.271,332.159,64.167,0.001,-0.001,-0.002
1797,2023-05-04 05:30:36.576018,IERS2010 latitude +45.7836 N longitude -64.1609 E elevation 422825.0 m,35.763,29.8,31.325,41.283,332.206,63.763,-0.001,-0.0,0.0
1798,2023-05-04 05:30:39.671687,IERS2010 latitude +45.8758 N longitude -63.9189 E elevation 422851.7 m,35.683,29.737,31.776,41.4,332.297,63.475,-0.002,0.0,0.004
1799,2023-05-04 05:30:42.758447,IERS2010 latitude +45.9671 N longitude -63.6771 E elevation 422878.1 m,35.587,29.755,32.006,41.515,332.305,63.289,-0.0,-0.002,-0.001
1800,2023-05-04 05:30:45.849924,IERS2010 latitude +46.0578 N longitude -63.4345 E elevation 422904.3 m,35.593,29.658,32.161,41.221,332.55,63.037,-0.003,0.0,0.003
1801,2023-05-04 05:30:48.942000,IERS2010 latitude +46.1480 N longitude -63.1911 E elevation 422930.4 m,35.895,29.47,31.763,41.795,332.336,62.803,0.002,-0.001,-0.0
1802,2023-05-04 05:30:52.035556,IERS2010 latitude +46.2375 N longitude -62.9469 E elevation 422956.3 m,35.823,29.377,31.428,41.555,332.142,63.062,-0.002,-0.003,-0.0
1803,2023-05-04 05:30:55.138446,IERS2010 latitude +46.3266 N longitude -62.7015 E elevation 422982.1 m,36.072,29.367,31.72,41.709,332.247,62.493,-0.002,-0.003,0.0
1804,2023-05-04 05:30:58.237723,IERS2010 latitude +46.4154 N longitude -62.4544 E elevation 423007.8 m,36.194,29.436,31.493,41.652,332.207,62.517,0.001,-0.0,0.001
1805,2023-05-04 05:31:01.325751,IERS2010 latitude +46.5034 N longitude -62.2070 E elevation 423033.3 m,35.91,29.411,31.802,41.874,332.149,62.5,0.001,-0.0,-0.001
1806,2023-05-04 05:31:04.423406,IERS2010 latitude +46.5905 N longitude -61.9597 E elevation 423058.5 m,35.822,29.537,32.232,41.964,331.96,62.548,-0.001,-0.001,0.001
1807,2023-05-04 05:31:07.520172,IERS2010 latitude +46.6773 N longitude -61.7107 E elevation 423083.7 m,35.781,29.596,32.141,42.137,332.349,62.409,-0.001,-0.0,0.001
1808,2023-05-04 05:31:10.614974,IERS2010 latitude +46.7635 N longitude -61.4609 E elevation 423108.6 m,35.879,29.416,32.044,42.143,332.372,62.802,-0.002,-0.002,-0.002
1809,2023-05-04 05:31:13.711835,IERS2010 latitude +46.8490 N longitude -61.2105 E elevation 423133.4 m,36.055,29.248,31.888,41.927,332.643,62.987,-0.002,0.001,-0.0
1810,2023-05-04 05:31:16.803808,IERS2010 latitude +46.9340 N longitude -60.9591 E elevation 423158.1 m,36.054,28.752,31.794,42.176,332.379,62.89,-0.003,0.0,0.0
1811,2023-05-04 05:31:19.910966,IERS2010 latitude +47.0182 N longitude -60.7072 E elevation 423182.5 m,36.155,28.84,31.813,41.967,332.476,62.955,-0.003,-0.001,0.0
1812,2023-05-04 05:31:23.006622,IERS2010 latitude +47.1022 N longitude -60.4533 E elevation 423206.9 m,36.138,28.898,31.917,42.238,332.387,63.102,0.001,-0.003,0.001
1813,2023-05-04 05:31:26.101958,IERS2010 latitude +47.1852 N longitude -60.1996 E elevation 423231.0 m,36.259,28.526,32.208,42.088,332.285,63.043,-0.0,-0.003,-0.001
1814,2023-05-04 05:31:29.197790,IERS2010 latitude +47.2677 N longitude -59.9448 E elevation 423254.9 m,36.201,28.65,32.498,41.877,332.157,62.503,-0.002,-0.0,0.001
1815,2023-05-04 05:31:32.300203,IERS2010 latitude +47.3496 N longitude -59.6892 E elevation 423278.7 m,36.104,28.616,32.607,41.989,332.008,62.772,-0.003,-0.003,0.001
1816,2023-05-04 05:31:35.395522,IERS2010 latitude +47.4309 N longitude -59.4325 E elevation 423302.3 m,36.082,28.601,32.595,42.239,331.947,62.67,-0.003,-0.0,-0.0
1817,2023-05-04 05:31:38.490490,IERS2010 latitude +47.5115 N longitude -59.1754 E elevation 423325.7 m,36.117,28.5,32.665,42.368,332.024,62.713,0.002,0.0,0.001
1818,2023-05-04 05:31:41.589045,IERS2010 latitude +47.5914 N longitude -58.9176 E elevation 423348.9 m,36.198,28.386,32.773,42.439,331.459,62.721,0.001,-0.004,-0.0
1819,2023-05-04 05:31:44.684625,IERS2010 latitude +47.6708 N longitude -58.6584 E elevation 423371.9 m,36.248,28.502,32.225,42.741,331.096,62.655,-0.003,-0.0,0.0
1820,2023-05-04 05:31:47.783535,IERS2010 latitude +47.7494 N longitude -58.3987 E elevation 423394.8 m,35.971,28.432,32.391,42.933,331.419,62.519,0.002,-0.002,-0.0
1821,2023-05-04 05:31:50.888002,IERS2010 latitude +47.8275 N longitude -58.1379 E elevation 423417.5 m,35.874,28.209,32.262,43.327,331.634,61.911,-0.001,0.0,0.001
1822,2023-05-04 05:31:53.982056,IERS2010 latitude +47.9050 N longitude -57.8762 E elevation 423440.0 m,35.855,28.189,32.436,43.197,331.342,62.006,-0.0,-0.0,-0.001
1823,2023-05-04 05:31:57.075465,IERS2010 latitude +47.9817 N longitude -57.6142 E elevation 423462.3 m,35.72,27.935,32.535,43.257,331.336,61.994,0.001,-0.002,-0.001
1824,2023-05-04 05:32:00.176448,IERS2010 latitude +48.0576 N longitude -57.3516 E elevation 423484.4 m,35.798,27.803,32.674,43.352,331.447,61.582,-0.002,0.0,0.001
1825,2023-05-04 05:32:03.272388,IERS2010 latitude +48.1331 N longitude -57.0874 E elevation 423506.3 m,35.755,28.074,32.762,43.482,331.584,61.437,-0.001,-0.003,0.0
1826,2023-05-04 05:32:06.366533,IERS2010 latitude +48.2078 N longitude -56.8229 E elevation 423528.0 m,35.675,28.063,32.755,43.186,331.501,61.092,-0.001,-0.001,0.001
1827,2023-05-04 05:32:09.464306,IERS2010 latitude +48.2818 N longitude -56.5576 E elevation 423549.6 m,35.68,27.735,32.709,43.495,331.668,61.346,-0.002,-0.0,0.001
1828,2023-05-04 05:32:12.566765,IERS2010 latitude +48.3551 N longitude -56.2917 E elevation 423570.9 m,35.874,27.722,32.982,43.85,331.673,61.245,0.0,-0.001,0.0
1829,2023-05-04 05:32:15.668891,IERS2010 latitude +48.4280 N longitude -56.0239 E elevation 423592.1 m,35.71,27.598,32.735,43.702,331.61,61.19,-0.001,0.001,0.002
1830,2023-05-04 05:32:18.768544,IERS2010 latitude +48.5001 N longitude -55.7558 E elevation 423613.1 m,35.634,27.238,32.904,44.142,331.9,61.095,-0.001,-0.001,0.002
1831,2023-05-04 05:32:21.863917,IERS2010 latitude +48.5715 N longitude -55.4872 E elevation 423633.8 m,35.637,27.097,33.083,44.963,331.504,60.683,-0.0,-0.003,-0.001
1832,2023-05-04 05:32:24.959329,IERS2010 latitude +48.6420 N longitude -55.2180 E elevation 423654.4 m,35.543,27.067,33.072,45.155,331.346,61.098,0.001,-0.001,0.002
1833,2023-05-04 05:32:28.056018,IERS2010 latitude +48.7119 N longitude -54.9480 E elevation 423674.7 m,35.657,27.052,33.099,45.073,331.196,61.31,-0.001,0.0,0.001
1834,2023-05-04 05:32:31.147419,IERS2010 latitude +48.7812 N longitude -54.6768 E elevation 423694.9 m,35.941,27.106,33.271,45.621,331.511,60.895,0.0,-0.0,-0.0
1835,2023-05-04 05:32:34.251628,IERS2010 latitude +48.8496 N longitude -54.4057 E elevation 423714.8 m,35.928,26.966,33.478,45.976,332.206,60.544,-0.002,-0.003,-0.002
1836,2023-05-04 05:32:37.342590,IERS2010 latitude +48.9177 N longitude -54.1324 E elevation 423734.7 m,35.655,26.775,33.409,46.332,331.883,60.858,-0.003,0.001,0.001
1837,2023-05-04 05:32:40.441696,IERS2010 latitude +48.9846 N longitude -53.8599 E elevation 423754.2 m,35.547,26.651,33.004,46.551,332.324,60.852,-0.002,-0.001,-0.001
1838,2023-05-04 05:32:43.544465,IERS2010 latitude +49.0511 N longitude -53.5856 E elevation 423773.6 m,35.518,26.531,33.208,46.935,332.273,59.989,-0.001,0.0,0.0
1839,2023-05-04 05:32:46.644651,IERS2010 latitude +49.1170 N longitude -53.3101 E elevation 423792.8 m,35.811,26.35,33.344,47.197,332.282,59.882,-0.001,-0.0,-0.0
1840,2023-05-04 05:32:49.743200,IERS2010 latitude +49.1820 N longitude -53.0344 E elevation 423811.7 m,35.963,26.324,33.502,47.438,332.178,59.808,-0.0,-0.0,-0.001
1841,2023-05-04 05:32:52.839970,IERS2010 latitude +49.2463 N longitude -52.7579 E elevation 423830.5 m,35.917,26.51,33.608,47.61,331.623,59.666,-0.001,-0.003,0.002
